NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;D5C;D5N;D6C;D6N;D7C;D7N;D8C;D8N;MC;MN;V
Nível Territorial (Código);Nível Territorial;Brasil, Unidade da Federação e Município (Código);Brasil, Unidade da Federação e Município;Variável (Código);Variável;Ano (Código);Ano;Mês do nascimento (Código);Mês do nascimento;Sexo (Código);Sexo;Local do nascimento (Código);Local do nascimento;Número de nascidos por parto (Código);Número de nascidos por parto;Idade da mãe na ocasião do parto (Código);Idade da mãe na ocasião do parto;Unidade de Medida (Código);Unidade de Medida;Valor
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;104
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;70
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;50
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;16
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;9
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2015;2015;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;596
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;3
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;135
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;165
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;133
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;88
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;49
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;20
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;3
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;313
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;71
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;90
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;66
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;55
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;21
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;10
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;283
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;3
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;64
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;75
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;67
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;33
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;28
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;10
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;3
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2016;2016;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;638
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;3
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;124
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;202
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;156
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;101
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;40
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;11
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;1
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;314
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;2
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;70
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;103
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;71
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;49
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;18
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;1
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;324
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;1
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;54
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;99
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;85
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;52
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;22
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;10
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;1
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2017;2017;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;722
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;5
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;146
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;190
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;174
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;117
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;70
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;17
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;3
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;0;Total;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;0;Total;45;Pessoas;376
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;3
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;62
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;101
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;94
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;66
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;39
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;10
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;1
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;4;Homens;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;0;Total;45;Pessoas;346
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;2
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;84
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;89
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;80
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;51
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;31
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;7
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;2
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;5;Mulheres;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;104539;Ignorado;0;Total;0;Total;0;Total;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;104539;Ignorado;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;104539;Ignorado;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;104539;Ignorado;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;104539;Ignorado;0;Total;0;Total;5382;25 a 29 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;104539;Ignorado;0;Total;0;Total;5388;30 a 34 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;104539;Ignorado;0;Total;0;Total;5394;35 a 39 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;104539;Ignorado;0;Total;0;Total;5400;40 a 44 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;104539;Ignorado;0;Total;0;Total;5406;45 a 49 anos;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;104539;Ignorado;0;Total;0;Total;5412;50 anos ou mais;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2018;2018;0;Total;104539;Ignorado;0;Total;0;Total;5413;Ignorada;45;Pessoas;-
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2019;2019;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;571
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2019;2019;0;Total;0;Total;0;Total;0;Total;5370;Menos de 15 anos;45;Pessoas;6
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2019;2019;0;Total;0;Total;0;Total;0;Total;5414;15 a 19 anos;45;Pessoas;110
6;Município;2302404;Boa Viagem - CE;218;Nascidos vivos ocorridos no ano;2019;2019;0;Total;0;Total;0;Total;0;Total;5376;20 a 24 anos;45;Pessoas;174
