NC;NN;D1C;D1N;D2C;D2N;D3C;D3N;D4C;D4N;D5C;D5N;D6C;D6N;D7C;D7N;D8C;D8N;MC;MN;V
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;4;Homens;5972;45 a 49 anos;0;Total;45;Pessoas;36462
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;4;Homens;5973;50 a 54 anos;0;Total;45;Pessoas;49122
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;4;Homens;5974;55 a 59 anos;0;Total;45;Pessoas;64165
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;4;Homens;5975;60 a 64 anos;0;Total;45;Pessoas;78590
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;4;Homens;5976;65 a 69 anos;0;Total;45;Pessoas;90013
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;4;Homens;5977;70 a 74 anos;0;Total;45;Pessoas;92932
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;4;Homens;5978;75 a 79 anos;0;Total;45;Pessoas;89045
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;4;Homens;5979;80 a 84 anos;0;Total;45;Pessoas;84026
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;4;Homens;5980;85 anos ou mais;0;Total;45;Pessoas;113859
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;4;Homens;5997;Idade ignorada;0;Total;45;Pessoas;1446
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;0;Total;0;Total;45;Pessoas;662957
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5922;Menos de 1 ano;0;Total;45;Pessoas;11557
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5948;1 a 4 anos;0;Total;45;Pessoas;1941
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5953;5 a 9 anos;0;Total;45;Pessoas;1029
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5959;10 a 14 anos;0;Total;45;Pessoas;1492
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5966;15 a 19 anos;0;Total;45;Pessoas;3282
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5967;20 a 24 anos;0;Total;45;Pessoas;4856
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5968;25 a 29 anos;0;Total;45;Pessoas;5717
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5969;30 a 34 anos;0;Total;45;Pessoas;7938
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5970;35 a 39 anos;0;Total;45;Pessoas;11842
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5971;40 a 44 anos;0;Total;45;Pessoas;16017
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5972;45 a 49 anos;0;Total;45;Pessoas;20698
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5973;50 a 54 anos;0;Total;45;Pessoas;27994
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5974;55 a 59 anos;0;Total;45;Pessoas;38437
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5975;60 a 64 anos;0;Total;45;Pessoas;50736
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5976;65 a 69 anos;0;Total;45;Pessoas;61053
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5977;70 a 74 anos;0;Total;45;Pessoas;70003
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5978;75 a 79 anos;0;Total;45;Pessoas;75443
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5979;80 a 84 anos;0;Total;45;Pessoas;85850
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5980;85 anos ou mais;0;Total;45;Pessoas;166389
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;5;Mulheres;5997;Idade ignorada;0;Total;45;Pessoas;683
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;0;Total;0;Total;45;Pessoas;284
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5922;Menos de 1 ano;0;Total;45;Pessoas;107
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5948;1 a 4 anos;0;Total;45;Pessoas;1
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5953;5 a 9 anos;0;Total;45;Pessoas;-
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5959;10 a 14 anos;0;Total;45;Pessoas;1
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5966;15 a 19 anos;0;Total;45;Pessoas;-
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5967;20 a 24 anos;0;Total;45;Pessoas;1
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5968;25 a 29 anos;0;Total;45;Pessoas;-
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5969;30 a 34 anos;0;Total;45;Pessoas;2
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5970;35 a 39 anos;0;Total;45;Pessoas;3
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5971;40 a 44 anos;0;Total;45;Pessoas;4
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5972;45 a 49 anos;0;Total;45;Pessoas;7
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5973;50 a 54 anos;0;Total;45;Pessoas;8
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5974;55 a 59 anos;0;Total;45;Pessoas;7
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5975;60 a 64 anos;0;Total;45;Pessoas;10
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5976;65 a 69 anos;0;Total;45;Pessoas;12
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5977;70 a 74 anos;0;Total;45;Pessoas;8
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5978;75 a 79 anos;0;Total;45;Pessoas;17
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5979;80 a 84 anos;0;Total;45;Pessoas;12
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5980;85 anos ou mais;0;Total;45;Pessoas;16
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2020;2020;0;Total;0;Total;104539;Ignorado;5997;Idade ignorada;0;Total;45;Pessoas;68
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;0;Total;0;Total;45;Pessoas;1781370
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5922;Menos de 1 ano;0;Total;45;Pessoas;26248
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5948;1 a 4 anos;0;Total;45;Pessoas;4683
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5953;5 a 9 anos;0;Total;45;Pessoas;2618
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5959;10 a 14 anos;0;Total;45;Pessoas;3579
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5966;15 a 19 anos;0;Total;45;Pessoas;14516
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5967;20 a 24 anos;0;Total;45;Pessoas;25460
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5968;25 a 29 anos;0;Total;45;Pessoas;28519
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5969;30 a 34 anos;0;Total;45;Pessoas;34555
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5970;35 a 39 anos;0;Total;45;Pessoas;47754
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5971;40 a 44 anos;0;Total;45;Pessoas;62180
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5972;45 a 49 anos;0;Total;45;Pessoas;77683
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5973;50 a 54 anos;0;Total;45;Pessoas;100853
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5974;55 a 59 anos;0;Total;45;Pessoas;134902
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5975;60 a 64 anos;0;Total;45;Pessoas;159857
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5976;65 a 69 anos;0;Total;45;Pessoas;183543
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5977;70 a 74 anos;0;Total;45;Pessoas;194019
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5978;75 a 79 anos;0;Total;45;Pessoas;187658
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5979;80 a 84 anos;0;Total;45;Pessoas;182475
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5980;85 anos ou mais;0;Total;45;Pessoas;307984
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;0;Total;5997;Idade ignorada;0;Total;45;Pessoas;2284
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;0;Total;0;Total;45;Pessoas;985718
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5922;Menos de 1 ano;0;Total;45;Pessoas;14471
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5948;1 a 4 anos;0;Total;45;Pessoas;2585
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5953;5 a 9 anos;0;Total;45;Pessoas;1433
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5959;10 a 14 anos;0;Total;45;Pessoas;2085
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5966;15 a 19 anos;0;Total;45;Pessoas;11148
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5967;20 a 24 anos;0;Total;45;Pessoas;20090
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5968;25 a 29 anos;0;Total;45;Pessoas;21139
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5969;30 a 34 anos;0;Total;45;Pessoas;24019
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5970;35 a 39 anos;0;Total;45;Pessoas;31607
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5971;40 a 44 anos;0;Total;45;Pessoas;39895
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5972;45 a 49 anos;0;Total;45;Pessoas;48674
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5973;50 a 54 anos;0;Total;45;Pessoas;62761
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5974;55 a 59 anos;0;Total;45;Pessoas;82003
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5975;60 a 64 anos;0;Total;45;Pessoas;94854
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5976;65 a 69 anos;0;Total;45;Pessoas;106190
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5977;70 a 74 anos;0;Total;45;Pessoas;108919
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5978;75 a 79 anos;0;Total;45;Pessoas;99905
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5979;80 a 84 anos;0;Total;45;Pessoas;89375
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5980;85 anos ou mais;0;Total;45;Pessoas;123084
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;4;Homens;5997;Idade ignorada;0;Total;45;Pessoas;1481
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;0;Total;0;Total;45;Pessoas;795366
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5922;Menos de 1 ano;0;Total;45;Pessoas;11698
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5948;1 a 4 anos;0;Total;45;Pessoas;2097
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5953;5 a 9 anos;0;Total;45;Pessoas;1185
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5959;10 a 14 anos;0;Total;45;Pessoas;1494
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5966;15 a 19 anos;0;Total;45;Pessoas;3366
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5967;20 a 24 anos;0;Total;45;Pessoas;5368
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5968;25 a 29 anos;0;Total;45;Pessoas;7379
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5969;30 a 34 anos;0;Total;45;Pessoas;10533
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5970;35 a 39 anos;0;Total;45;Pessoas;16143
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5971;40 a 44 anos;0;Total;45;Pessoas;22282
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5972;45 a 49 anos;0;Total;45;Pessoas;29001
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5973;50 a 54 anos;0;Total;45;Pessoas;38087
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5974;55 a 59 anos;0;Total;45;Pessoas;52889
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5975;60 a 64 anos;0;Total;45;Pessoas;64988
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5976;65 a 69 anos;0;Total;45;Pessoas;77341
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5977;70 a 74 anos;0;Total;45;Pessoas;85085
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5978;75 a 79 anos;0;Total;45;Pessoas;87741
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5979;80 a 84 anos;0;Total;45;Pessoas;93083
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5980;85 anos ou mais;0;Total;45;Pessoas;184876
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;5;Mulheres;5997;Idade ignorada;0;Total;45;Pessoas;730
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;0;Total;0;Total;45;Pessoas;286
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5922;Menos de 1 ano;0;Total;45;Pessoas;79
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5948;1 a 4 anos;0;Total;45;Pessoas;1
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5953;5 a 9 anos;0;Total;45;Pessoas;-
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5959;10 a 14 anos;0;Total;45;Pessoas;-
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5966;15 a 19 anos;0;Total;45;Pessoas;2
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5967;20 a 24 anos;0;Total;45;Pessoas;2
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5968;25 a 29 anos;0;Total;45;Pessoas;1
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5969;30 a 34 anos;0;Total;45;Pessoas;3
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5970;35 a 39 anos;0;Total;45;Pessoas;4
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5971;40 a 44 anos;0;Total;45;Pessoas;3
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5972;45 a 49 anos;0;Total;45;Pessoas;8
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5973;50 a 54 anos;0;Total;45;Pessoas;5
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5974;55 a 59 anos;0;Total;45;Pessoas;10
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5975;60 a 64 anos;0;Total;45;Pessoas;15
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5976;65 a 69 anos;0;Total;45;Pessoas;12
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5977;70 a 74 anos;0;Total;45;Pessoas;15
1;Brasil;1;Brasil;343;Número de óbitos ocorridos no ano;2021;2021;0;Total;0;Total;104539;Ignorado;5978;75 a 79 anos;0;Total;45;Pessoas;12
